max_ma,min_ma,genus,lng,lat,lithology1,environment,Orn0Saur1
152.1,145.0,Stegosaurus,-106.021599,41.893101,claystone,pond,0
157.3,145.0,Nanosaurus,-106.00222,41.893055,mudstone,fluvial-lacustrine,0
157.3,145.0,,-106.00222,41.893055,mudstone,fluvial-lacustrine,0
157.3,145.0,Nanosaurus,-106.00222,41.893055,mudstone,fluvial-lacustrine,0
157.3,145.0,,-106.00222,41.893055,mudstone,fluvial-lacustrine,0
157.3,145.0,Camptosaurus,-106.00222,41.893055,mudstone,fluvial-lacustrine,0
157.3,145.0,,-106.00222,41.893055,mudstone,fluvial-lacustrine,0
157.3,145.0,Stegosaurus,-106.002197,41.893101,mudstone,wet floodplain,0
157.3,145.0,Stegosaurus,-106.1073,41.8825,claystone,wet floodplain,0
157.3,145.0,,-106.1073,41.8825,claystone,wet floodplain,0
157.3,145.0,Stegosaurus,-105.963402,41.9077,not reported,terrestrial,0
157.3,145.0,Mymoorapelta,-108.995796,39.2383,mudstone,pond,0
157.3,145.0,,-106.0,41.893055,not reported,terrestrial,0
157.3,145.0,,-106.0,41.893055,not reported,terrestrial,0
125.0,113.0,Psittacosaurus,87.957779,55.903332,sandstone,terrestrial,0
83.5,66.0,Hadrosauropodus,-157.841995,56.814999,siltstone,paralic,0
83.5,66.0,Huallasaurus,-66.333336,-42.133331,siltstone,lacustrine,0
83.5,66.0,Huallasaurus,-66.333336,-42.133331,siltstone,lacustrine,0
125.0,100.5,,105.563057,16.660833,sandstone,floodplain,0
70.6,66.0,,-66.0,-25.5,sandstone,paralic,0
70.6,66.0,,-66.0,-25.5,sandstone,paralic,0
70.6,66.0,,-103.9617,45.948799,sandstone,channel,0
70.6,66.0,Thescelosaurus,-103.9617,45.948799,sandstone,channel,0
70.6,66.0,,-103.9617,45.948799,sandstone,channel,0
70.6,66.0,,-103.9617,45.948799,sandstone,channel,0
70.6,66.0,Thescelosaurus,-103.9617,45.948799,sandstone,channel,0
72.1,66.0,,-103.9617,45.948799,sandstone,floodplain,0
72.1,66.0,,-103.9617,45.948799,sandstone,channel,0
70.6,66.0,,-103.300003,46.099998,sandstone,crevasse splay,0
70.6,66.0,,-103.300003,46.099998,sandstone,crevasse splay,0
70.6,66.0,Thescelosaurus,-103.300003,46.099998,sandstone,crevasse splay,0
70.6,66.0,,-103.753899,45.977699,sandstone,crevasse splay,0
70.6,66.0,,-103.753899,45.977699,sandstone,crevasse splay,0
70.6,66.0,Thescelosaurus,-103.753899,45.977699,sandstone,crevasse splay,0
72.1,66.0,Torosaurus,-103.753899,46.006599,mudstone,floodplain,0
72.1,66.0,,-103.766899,46.026402,not reported,terrestrial,0
72.1,66.0,,-103.766899,46.026402,not reported,terrestrial,0
72.1,66.0,,-103.766899,46.026402,mudstone,floodplain,0
72.1,66.0,,-103.766899,46.026402,not reported,terrestrial,0
72.1,66.0,,-103.766899,46.026402,mudstone,crevasse splay,0
70.6,66.0,,-103.766899,46.026402,shale,floodplain,0
70.6,66.0,,-103.766899,46.026402,shale,floodplain,0
70.6,66.0,,-103.766899,46.026402,siltstone,crevasse splay,0
70.6,66.0,,-103.766899,46.026402,siltstone,crevasse splay,0
70.6,66.0,,-103.766899,46.026402,mudstone,floodplain,0
70.6,66.0,,-103.766899,46.026402,mudstone,floodplain,0
70.6,66.0,,-103.766899,46.026402,shale,floodplain,0
70.6,66.0,,-103.766899,46.026402,shale,floodplain,0
72.1,66.0,,-103.766899,46.026402,siltstone,crevasse splay,0
70.6,66.0,,-103.766899,46.026402,sandstone,channel,0
72.1,66.0,,-103.766899,46.026402,not reported,terrestrial,0
72.1,66.0,,-103.766899,46.026402,sandstone,channel,0
70.6,66.0,,-103.766899,46.026402,sandstone,channel,0
70.6,66.0,,-103.766899,46.026402,mudstone,floodplain,0
70.6,66.0,,-103.766899,46.026402,mudstone,floodplain,0
70.6,66.0,,-103.766899,46.026402,siltstone,floodplain,0
72.1,66.0,,-103.8097,46.149399,not reported,terrestrial,0
70.6,66.0,,-103.836998,46.180302,sandstone,channel,0
70.6,66.0,,-103.836998,46.180302,sandstone,channel,0
70.6,66.0,Triceratops,-103.981499,46.305,sandstone,channel,0
70.6,66.0,,-103.795403,46.136902,sandstone,crevasse splay,0
72.1,66.0,,-103.795403,46.136902,sandstone,channel,0
72.1,66.0,,-103.795403,46.136902,sandstone,channel,0
70.6,66.0,,-103.939697,46.406399,sandstone,channel,0
70.6,66.0,,-103.939697,46.406399,sandstone,channel,0
70.6,66.0,Thescelosaurus,-103.939697,46.406399,sandstone,channel,0
72.1,66.0,,-103.939697,46.420898,mudstone,floodplain,0
70.6,66.0,,-103.964401,46.381901,sandstone,channel,0
70.6,66.0,,-103.964401,46.381901,sandstone,channel,0
72.1,66.0,,-103.774597,46.209202,mudstone,floodplain,0
72.1,66.0,,-103.774597,46.209202,siltstone,channel,0
70.6,66.0,,-103.774597,46.209202,mudstone,channel,0
70.6,66.0,,-103.774597,46.209202,mudstone,floodplain,0
70.6,66.0,,-103.774597,46.209202,mudstone,floodplain,0
72.1,66.0,,-103.774597,46.209202,mudstone,floodplain,0
70.6,66.0,,-103.964401,46.381901,sandstone,channel,0
70.6,66.0,,-103.964401,46.381901,sandstone,channel,0
70.6,66.0,Thescelosaurus,-103.964401,46.381901,sandstone,channel,0
70.6,66.0,,-104.0233,46.449799,sandstone,channel,0
70.6,66.0,,-104.0233,46.449799,sandstone,channel,0
72.1,66.0,,-103.0233,46.449799,shale,floodplain,0
72.1,66.0,,-104.002403,46.449799,mudstone,floodplain,0
72.1,66.0,,-104.0233,46.464298,siltstone,floodplain,0
70.6,66.0,,-104.0233,46.464298,mudstone,channel,0
70.6,66.0,,-104.0233,46.464298,mudstone,channel,0
70.6,66.0,,-103.897903,46.334,sandstone,channel,0
70.6,66.0,,-103.897903,46.334,sandstone,channel,0
70.6,66.0,Thescelosaurus,-103.897903,46.334,sandstone,channel,0
70.6,66.0,,-103.897903,46.334,sandstone,channel,0
70.6,66.0,,-103.897903,46.334,sandstone,channel,0
72.1,66.0,,-103.897903,46.334,sandstone,channel,0
72.1,66.0,,-103.897903,46.334,sandstone,channel,0
72.1,66.0,,-103.897903,46.334,sandstone,channel,0
130.0,125.45,Iguanodon,-0.111111,40.611942,sandstone,channel,0
130.0,125.45,Iguanodon,-0.118611,40.604721,not reported,terrestrial,0
125.45,122.46,Iguanodon,-0.143333,40.591667,sandstone,channel,0
130.0,125.45,,-0.115833,40.641666,sandstone,channel,0
130.0,125.45,Iguanodon,-0.115833,40.641666,sandstone,channel,0
125.45,122.46,Iguanodon,-0.055833,40.619446,sandstone,channel,0
112.03,109.0,Psittacosaurus,97.966667,41.466667,sandstone,fluvial-lacustrine,0
112.03,109.0,,97.583336,41.575001,sandstone,fluvial-lacustrine,0
112.03,109.0,Gongpoquansaurus,97.583336,41.575001,sandstone,fluvial-lacustrine,0
112.03,109.0,Psittacosaurus,97.583336,41.575001,sandstone,fluvial-lacustrine,0
112.03,109.0,Archaeoceratops,97.583336,41.575001,sandstone,fluvial-lacustrine,0
112.03,109.0,Archaeoceratops,97.616669,41.724998,sandstone,fluvial-lacustrine,0
130.0,125.45,Iguanodon,-0.35,51.133331,claystone,pond,0
83.5,70.6,,-111.494652,50.736988,sandstone,channel lag,0
83.5,70.6,,-111.494652,50.736988,sandstone,channel lag,0
83.5,70.6,,-111.494652,50.736988,sandstone,channel lag,0
83.5,70.6,,-111.511536,50.752384,sandstone,channel,0
83.5,70.6,Thescelosaurus,-111.511536,50.752384,sandstone,channel,0
83.5,70.6,,-111.511536,50.752384,sandstone,channel,0
83.5,70.6,,-111.480057,50.737049,sandstone,channel,0
83.5,70.6,,-111.480057,50.737049,sandstone,channel,0
83.5,70.6,,-111.458488,50.749004,sandstone,channel,0
83.5,70.6,Thescelosaurus,-111.458488,50.749004,sandstone,channel,0
83.5,70.6,,-111.458488,50.749004,sandstone,channel,0
83.5,70.6,,-111.458488,50.749004,sandstone,channel,0
83.5,70.6,,-111.510078,50.748341,sandstone,channel lag,0
83.5,70.6,Thescelosaurus,-111.510078,50.748341,sandstone,channel lag,0
83.5,70.6,,-111.510078,50.748341,sandstone,channel lag,0
83.5,70.6,,-111.502129,50.747658,sandstone,channel lag,0
83.5,70.6,Thescelosaurus,-111.502129,50.747658,sandstone,channel lag,0
83.5,70.6,,-111.502129,50.747658,sandstone,channel lag,0
83.5,70.6,,-111.502129,50.747658,sandstone,channel lag,0
72.1,66.0,,-104.002403,46.464298,mudstone,floodplain,0
72.1,66.0,,-104.002403,46.464298,sandstone,channel,0
70.6,66.0,,-104.002403,46.464298,sandstone,channel,0
70.6,66.0,,-104.002403,46.464298,sandstone,channel,0
72.1,66.0,,-104.002403,46.464298,sandstone,channel,0
70.6,66.0,,-104.002403,46.464298,shale,crevasse splay,0
70.6,66.0,,-104.002403,46.464298,shale,crevasse splay,0
72.1,66.0,,-104.002403,46.464298,sandstone,channel,0
72.1,66.0,,-104.002403,46.464298,sandstone,crevasse splay,0
72.1,66.0,,-104.002403,46.464298,mudstone,floodplain,0
72.1,66.0,,-104.002403,46.464298,mudstone,floodplain,0
72.1,66.0,,-104.002403,46.464298,sandstone,floodplain,0
72.1,66.0,,-103.897903,46.3629,siltstone,crevasse splay,0
72.1,66.0,,-103.897903,46.3629,mudstone,floodplain,0
72.1,66.0,,-103.897903,46.3629,sandstone,channel,0
72.1,66.0,,-103.897903,46.3629,mudstone,floodplain,0
145.0,140.2,Echinodon,-1.96667,50.599998,limestone,fluvial-lacustrine,0
70.6,66.0,,-103.897903,46.3629,shale,floodplain,0
70.6,66.0,,-103.897903,46.3629,mudstone,channel,0
72.1,66.0,,-103.897903,46.3629,mudstone,floodplain,0
72.1,66.0,,-103.897903,46.3629,siltstone,crevasse splay,0
72.1,66.0,,-103.897903,46.3629,sandstone,channel,0
70.6,66.0,,-103.897903,46.3629,sandstone,channel,0
72.1,66.0,,-103.897903,46.3629,siltstone,crevasse splay,0
70.6,66.0,,-103.946098,45.93903,sandstone,channel,0
70.6,66.0,,-103.946098,45.93903,sandstone,channel,0
70.6,66.0,Thescelosaurus,-103.946098,45.93903,sandstone,channel,0
72.1,66.0,,-103.946098,45.93903,sandstone,channel,0
100.5,93.9,,130.416702,48.916672,not reported,terrestrial,0
83.5,70.6,,-111.5,50.783329,sandstone,terrestrial,0
100.5,72.1,Shantungosaurus,114.0439,40.189999,mudstone,fluvial,0
100.5,72.1,,114.0439,40.189999,mudstone,fluvial,0
100.5,72.1,Saichania,114.0439,40.189999,mudstone,fluvial,0
112.03,109.0,Equijubus,97.583336,41.583332,siliciclastic,terrestrial,0
70.6,66.0,Blasisaurus,0.73333,42.26667,sandstone,deltaic,0
70.6,66.0,,0.73333,42.26667,marl,lagoonal,0
70.6,66.0,,0.73333,42.26667,marl,lagoonal,0
70.6,66.0,Arenysaurus,0.73333,42.26667,sandstone,channel,0
70.6,66.0,,0.73333,42.26667,conglomerate,channel,0
70.6,66.0,,0.73333,42.26667,shale,lagoonal,0
83.5,70.6,,-111.138977,50.068684,sandstone,fine channel fill,0
83.5,70.6,,-111.138977,50.068684,sandstone,fine channel fill,0
83.5,70.6,,-111.138977,50.068684,sandstone,fine channel fill,0
83.5,70.6,,-111.138977,50.068684,sandstone,fine channel fill,0
83.5,70.6,,-110.872475,49.127655,sandstone,shoreface,0
83.5,70.6,,-110.872475,49.127655,sandstone,shoreface,0
83.5,70.6,,-110.872475,49.127655,sandstone,shoreface,0
83.5,70.6,,-110.872475,49.127655,sandstone,shoreface,0
83.5,70.6,,-110.874527,49.12788,sandstone,shoreface,0
83.5,70.6,,-110.874527,49.12788,sandstone,shoreface,0
83.5,70.6,,-110.874527,49.12788,sandstone,shoreface,0
83.5,70.6,,-110.874527,49.12788,sandstone,shoreface,0
83.5,70.6,,-110.874527,49.12788,sandstone,shoreface,0
83.5,70.6,,-110.938988,49.098022,sandstone,fine channel fill,0
83.5,70.6,,-110.938988,49.098022,sandstone,fine channel fill,0
83.5,70.6,,-110.938988,49.098022,sandstone,fine channel fill,0
83.5,70.6,,-110.939667,49.100048,sandstone,crevasse splay,0
83.5,70.6,,-110.939667,49.100048,sandstone,crevasse splay,0
83.5,70.6,,-110.939667,49.100048,sandstone,crevasse splay,0
83.5,70.6,,-110.94104,49.101849,sandstone,crevasse splay,0
83.5,70.6,,-110.94104,49.101849,sandstone,crevasse splay,0
83.5,70.6,,-110.94104,49.101849,sandstone,crevasse splay,0
83.5,70.6,,-110.94104,49.101849,sandstone,crevasse splay,0
83.5,70.6,,-110.840065,49.081963,sandstone,crevasse splay,0
83.5,70.6,,-110.840065,49.081963,sandstone,crevasse splay,0
83.5,70.6,,-110.840065,49.081963,sandstone,crevasse splay,0
83.5,70.6,,-110.684402,49.075459,sandstone,channel lag,0
83.5,70.6,,-110.684402,49.075459,sandstone,channel lag,0
83.5,70.6,,-110.684402,49.075459,sandstone,channel lag,0
83.5,70.6,,-110.684402,49.075459,sandstone,channel lag,0
83.5,70.6,,-110.684402,49.075459,sandstone,channel lag,0
83.5,70.6,,-110.68364,49.077595,sandstone,crevasse splay,0
83.5,70.6,,-110.68364,49.077595,sandstone,crevasse splay,0
83.5,70.6,,-110.68364,49.077595,sandstone,crevasse splay,0
83.5,70.6,,-110.68364,49.077595,sandstone,crevasse splay,0
70.6,66.0,Edmontosaurus,-106.596603,49.036098,claystone,terrestrial,0
70.6,66.0,Thescelosaurus,-106.596603,49.036098,claystone,terrestrial,0
70.6,66.0,Triceratops,-106.596603,49.036098,claystone,terrestrial,0
70.6,66.0,Triceratops,-106.596603,49.036098,claystone,terrestrial,0
72.1,66.0,Edmontosaurus,-112.655502,51.506302,claystone,terrestrial,0
72.1,66.0,Hypacrosaurus,-112.9701,51.906399,not reported,terrestrial,0
72.1,66.0,Hypacrosaurus,-112.958298,51.797298,not reported,terrestrial,0
85.8,70.6,,-90.027779,37.31778,claystone,karst,0
83.6,72.1,Panoplosaurus,-112.664398,48.9646,not reported,terrestrial,0
83.6,72.1,Oohkotokia,-112.642403,48.935501,not reported,terrestrial,0
83.6,72.1,Rubeosaurus,-112.708397,48.9646,not reported,terrestrial,0
70.6,66.0,Torosaurus,-111.254303,39.2281,not reported,terrestrial,0
70.6,66.0,,-111.254303,39.2136,not reported,terrestrial,0
70.6,66.0,,-111.197998,39.2136,not reported,terrestrial,0
70.6,66.0,,-111.254303,39.2281,not reported,terrestrial,0
150.8,140.2,,-3.2175,32.700558,sandstone,deltaic,0
83.5,70.6,Chasmosaurus,-111.596626,50.781799,claystone,fine channel fill,0
83.5,70.6,Chasmosaurus,-111.489265,50.745419,sandstone,channel,0
70.6,66.0,Anodontosaurus,-112.934799,51.630001,sandstone,terrestrial,0
83.5,70.6,,-111.486633,50.756554,claystone,terrestrial,0
83.5,66.0,Thescelosaurus,-112.911301,51.709999,sandstone,terrestrial,0
145.0,140.2,Hylaeosaurus,7.03399,52.261314,shale,estuary,0
201.3,190.8,,27.25,-29.85,sandstone,terrestrial,0
83.5,70.6,,-110.722214,49.1591,sandstone,crevasse splay,0
83.5,70.6,,-110.722214,49.1591,sandstone,crevasse splay,0
83.5,70.6,,-110.722214,49.1591,sandstone,crevasse splay,0
83.5,70.6,,-110.722214,49.1591,sandstone,crevasse splay,0
83.5,70.6,,-110.722214,49.1591,sandstone,crevasse splay,0
83.5,70.6,,-110.848457,49.13797,sandstone,channel,0
83.5,70.6,,-110.848457,49.13797,sandstone,channel,0
83.5,70.6,,-110.719452,49.161789,sandstone,crevasse splay,0
83.5,70.6,,-110.719452,49.161789,sandstone,crevasse splay,0
83.5,70.6,,-110.719452,49.161789,sandstone,crevasse splay,0
83.5,70.6,,-110.719452,49.161789,sandstone,crevasse splay,0
83.5,70.6,,-110.719452,49.161789,sandstone,crevasse splay,0
83.5,70.6,,-110.700768,49.07629,sandstone,crevasse splay,0
83.5,70.6,,-110.700768,49.07629,sandstone,crevasse splay,0
83.5,70.6,,-110.700768,49.07629,sandstone,crevasse splay,0
70.6,66.0,Thescelosaurus,-104.637001,43.116329,sandstone,terrestrial,0
70.6,66.0,Orodromeus,-106.099998,47.799999,sandstone,coarse channel fill,0
70.6,66.0,,-106.099998,47.799999,sandstone,coarse channel fill,0
70.6,66.0,Edmontosaurus,-106.099998,47.799999,sandstone,coarse channel fill,0
70.6,66.0,Triceratops,-106.099998,47.799999,sandstone,coarse channel fill,0
70.6,66.0,,-108.667801,41.568298,mudstone,fluvial,0
70.6,66.0,Ankylosaurus,-108.667801,41.568298,mudstone,fluvial,0
70.6,66.0,,-108.667801,41.568298,mudstone,fluvial,0
70.6,66.0,,-108.667801,41.568298,mudstone,fluvial,0
70.6,66.0,,-108.648598,41.568298,sandstone,terrestrial,0
70.6,66.0,,-104.491669,40.386391,mudstone,floodplain,0
70.6,66.0,Thescelosaurus,-104.494713,43.128948,sandstone,terrestrial,0
70.6,66.0,Ankylosaurus,-107.099998,47.5667,not reported,terrestrial,0
83.5,70.6,Saurolophus,-109.138702,41.867298,not reported,terrestrial,0
83.6,72.1,,-109.224602,41.642502,not reported,terrestrial,0
83.5,70.6,,-109.205399,41.716702,not reported,terrestrial,0
83.6,72.1,,-108.763802,41.687,not reported,terrestrial,0
83.6,72.1,,-108.8022,41.7108,not reported,terrestrial,0
83.6,72.1,,-109.196701,41.778,not reported,terrestrial,0
83.6,72.1,,-109.205399,41.687,not reported,terrestrial,0
83.5,70.6,,-107.957298,39.937401,not reported,terrestrial,0
83.5,70.6,,-107.925835,38.945099,not reported,terrestrial,0
83.6,72.1,,-106.959999,40.324722,not reported,terrestrial,0
83.6,72.1,,-106.959442,40.315556,not reported,terrestrial,0
83.6,72.1,,-108.728333,39.303799,not reported,terrestrial,0
70.6,66.0,Ankylosaurus,-113.005402,51.862801,sandstone,terrestrial,0
70.6,66.0,Ankylosaurus,-113.005402,51.8773,not reported,terrestrial,0
70.6,66.0,Ankylosaurus,-104.411598,43.441799,claystone,terrestrial,0
70.6,66.0,Ankylosaurus,-105.114723,45.550201,not reported,terrestrial,0
83.5,70.6,,-110.700768,49.07629,sandstone,crevasse splay,0
83.5,70.6,,-110.700768,49.07629,sandstone,crevasse splay,0
83.5,70.6,,-110.700768,49.07629,sandstone,crevasse splay,0
83.5,70.6,,-110.715843,49.074078,siltstone,crevasse splay,0
83.5,70.6,,-110.715843,49.074078,siltstone,crevasse splay,0
83.5,70.6,,-110.70282,49.075844,sandstone,crevasse splay,0
83.5,70.6,,-110.70282,49.075844,sandstone,crevasse splay,0
83.5,70.6,,-110.70282,49.075844,sandstone,crevasse splay,0
83.5,70.6,,-110.70282,49.075844,sandstone,crevasse splay,0
83.5,70.6,,-110.732346,49.187008,siltstone,crevasse splay,0
83.5,70.6,,-110.732346,49.187008,siltstone,crevasse splay,0
83.5,70.6,,-110.732346,49.187008,siltstone,crevasse splay,0
83.5,70.6,,-110.73439,49.193851,sandstone,channel lag,0
83.5,70.6,,-110.73439,49.193851,sandstone,channel lag,0
83.5,70.6,,-110.73439,49.193851,sandstone,channel lag,0
83.5,70.6,,-110.73439,49.193851,sandstone,channel lag,0
83.5,70.6,,-110.73439,49.193851,sandstone,channel lag,0
83.5,70.6,,-110.659027,49.072575,siltstone,crevasse splay,0
83.5,70.6,,-110.659027,49.072575,siltstone,crevasse splay,0
83.5,70.6,,-110.659027,49.072575,siltstone,crevasse splay,0
83.5,70.6,,-110.659027,49.072575,siltstone,crevasse splay,0
136.4,125.45,Mantellisaurus,-1.3,50.700001,sandstone,terrestrial,0
145.0,136.4,Paranthodon,26.183331,-33.549999,claystone,terrestrial,0
167.7,164.7,,-1.306667,51.855,not reported,marine,0
167.7,164.7,,-1.506667,52.02,not reported,marine,0
167.7,164.7,,-1.745,51.951668,limestone,marine,0
70.6,66.0,Leptoceratops,-113.124603,52.3284,sandstone,terrestrial,0
70.6,66.0,,-113.124603,52.3284,sandstone,terrestrial,0
70.6,66.0,,-113.124603,52.3284,sandstone,terrestrial,0
70.6,66.0,Thescelosaurus,-113.124603,52.3284,sandstone,terrestrial,0
70.6,66.0,,-108.686996,41.553501,sandstone,estuary,0
70.6,66.0,Triceratops,-104.457275,42.195904,sandstone,fluvial-lacustrine,0
70.6,66.0,Edmontosaurus,-105.394447,42.584442,sandstone,fluvial-lacustrine,0
83.5,70.6,Monoclonius,-108.946945,47.772221,not reported,terrestrial,0
83.5,70.6,,-109.0,47.898609,not reported,terrestrial,0
83.5,70.6,,-109.617775,47.735832,not reported,terrestrial,0
70.6,66.0,,-105.394447,42.584442,sandstone,terrestrial,0
70.6,66.0,,-105.394447,42.584442,sandstone,terrestrial,0
70.6,66.0,,-105.394447,42.584442,sandstone,terrestrial,0
70.6,66.0,Triceratops,-104.647118,43.121864,sandstone,terrestrial,0
70.6,66.0,Triceratops,-104.645187,43.120808,sandstone,terrestrial,0
70.6,66.0,Edmontosaurus,-104.91111,43.166111,sandstone,terrestrial,0
70.6,66.0,Triceratops,-104.91111,43.144444,sandstone,terrestrial,0
70.6,66.0,Triceratops,-104.608406,43.237862,shale,terrestrial,0
70.6,66.0,Triceratops,-104.553055,43.15778,not reported,terrestrial,0
70.6,66.0,Triceratops,-104.644264,43.191978,sandstone,terrestrial,0
70.6,66.0,Triceratops,-104.572258,43.227592,sandstone,terrestrial,0
70.6,66.0,Torosaurus,-104.649361,43.230537,sandstone,terrestrial,0
70.6,66.0,Torosaurus,-104.628464,43.237728,shale,terrestrial,0
70.6,66.0,Triceratops,-104.551041,43.181259,marl,terrestrial,0
70.6,66.0,Triceratops,-104.605408,43.178665,not reported,terrestrial,0
70.6,66.0,,-105.042152,39.730797,sandstone,terrestrial,0
72.1,66.0,,-103.760002,27.4,conglomerate,terrestrial,0
72.1,66.0,Notoceratops,-68.587898,-45.620422,not reported,terrestrial,0
113.0,100.5,Tetrapodosaurus,-122.198334,56.02972,sandstone,terrestrial,0
83.5,70.6,Protoceratops,104.0,44.0,sandstone,eolian,0
83.5,70.6,Monoclonius,-109.619164,47.740276,sandstone,terrestrial,0
83.5,70.6,,-74.178612,40.446388,claystone,marine,0
83.5,70.6,,-109.614967,31.07819,shale,lacustrine,0
83.6,72.1,,-88.686668,34.2575,not reported,marine,0
70.6,66.0,Edmontosaurus,-104.591301,43.269501,not reported,terrestrial,0
70.6,66.0,Edmontosaurus,-104.762398,40.908401,not reported,terrestrial,0
72.1,66.0,,-104.654999,38.861,sandstone,terrestrial,0
83.5,70.6,Corythosaurus,-111.628029,50.806301,sandstone,channel,0
83.5,70.6,Lambeosaurus,-111.609741,50.791084,sandstone,channel lag,0
83.5,70.6,Corythosaurus,-111.624336,50.806023,sandstone,channel,0
83.6,72.1,Edmontosaurus,-112.75,51.610142,not reported,terrestrial,0
83.5,70.6,Gryposaurus,-111.476532,50.751602,sandstone,shoreface,0
83.5,70.6,Dyoplosaurus,-111.471733,50.749241,sandstone,channel,0
83.5,70.6,Parasaurolophus,-111.488625,50.750126,sandstone,channel lag,0
83.5,70.6,Lambeosaurus,-111.488022,50.741657,not reported,terrestrial,0
83.5,70.6,Corythosaurus,-111.616669,50.688,not reported,terrestrial,0
70.6,66.0,Triceratops,-106.427223,47.675835,sandstone,coarse channel fill,0
70.6,66.0,Pachycephalosaurus,-106.427223,47.675835,sandstone,coarse channel fill,0
157.3,152.1,Camptosaurus,-107.779167,44.535557,mudstone,levee,0
157.3,152.1,Hesperosaurus,-107.816666,44.650002,sandstone,fine channel fill,0
157.3,152.1,Nanosaurus,-107.816666,44.650002,sandstone,fine channel fill,0
157.3,152.1,Nanosaurus,-107.816666,44.650002,sandstone,fine channel fill,0
166.1,163.5,Ferganocephale,72.112221,41.326111,siltstone,terrestrial,0
