max_ma,min_ma,genus,lng,lat,lithology1,environment,time_bins,Orn0Saur1
83.5,70.6,Corythosaurus,-111.616669,50.688,not reported,terrestrial,Campanian,0
70.6,66.0,Triceratops,-106.427223,47.675835,sandstone,coarse channel fill,Maastrichtian,0
70.6,66.0,Pachycephalosaurus,-106.427223,47.675835,sandstone,coarse channel fill,Maastrichtian,0
157.3,152.1,Camptosaurus,-107.779167,44.535557,mudstone,levee,Kimmeridgian,0
157.3,152.1,Hesperosaurus,-107.816666,44.650002,sandstone,fine channel fill,Kimmeridgian,0
157.3,152.1,Nanosaurus,-107.816666,44.650002,sandstone,fine channel fill,Kimmeridgian,0
157.3,152.1,Nanosaurus,-107.816666,44.650002,sandstone,fine channel fill,Kimmeridgian,0
166.1,163.5,Ferganocephale,72.112221,41.326111,siltstone,terrestrial,Callovian,0
166.1,163.5,Ferganocephale,72.238251,41.316841,siltstone,terrestrial,Callovian,0
100.5,93.9,Dakotasaurus,-108.730003,42.789444,sandstone,terrestrial,Cenomanian,0
122.46,109.0,Tenontosaurus,-95.822998,34.154999,claystone,floodplain,Aptian,0
228.0,208.5,Anomoepus,-103.350899,36.894199,sandstone,floodplain,Norian,0
83.5,70.6,Stegoceras,-109.589699,47.808201,claystone,fine channel fill,Campanian,0
83.5,70.6,Orodromeus,-109.589699,47.808201,claystone,fine channel fill,Campanian,0
83.5,70.6,Edmontonia,-109.589699,47.808201,claystone,fine channel fill,Campanian,0
130.0,125.45,Mantellisaurus,-1.41035,50.635109,siltstone,alluvial fan,Barremian,0
125.0,113.0,Psittacosaurus,106.083336,41.166668,claystone,lacustrine,Aptian,0
139.8,130.0,Psittacosaurus,108.083336,38.916668,sandstone,fluvial,Valanginian,0
83.5,70.6,Kritosaurus,-108.173401,36.256599,not reported,terrestrial,Campanian,0
70.6,66.0,Amurosaurus,127.47583,50.27,claystone,crevasse splay,Maastrichtian,0
72.1,66.0,Mandschurosaurus,130.243607,48.857498,sandstone,floodplain,Maastrichtian,0
70.6,66.0,Edmontosaurus,-101.626297,45.530899,mudstone,crevasse splay,Maastrichtian,0
70.6,66.0,Kerberosaurus,127.47583,50.27,claystone,crevasse splay,Maastrichtian,0
105.3,99.6,Kunbarrasaurus,143.583328,-20.866667,lime mudstone,basinal,Albian,0
105.3,93.5,Muttaburrasaurus,143.800003,-20.883329,claystone,marine,Cenomanian,0
155.7,145.0,Dryosaurus,-106.291,41.967098,sandstone,channel,Tithonian,0
85.8,70.6,Gryposaurus,-112.358383,48.472202,not reported,terrestrial,Campanian,0
83.6,72.1,Orodromeus,-113.75,48.633301,mudstone,fluvial,Campanian,0
83.6,72.1,Euoplocephalus,-112.650002,48.966599,siltstone,lacustrine,Campanian,0
70.6,66.0,Triceratops,-113.005402,51.891899,claystone,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-113.0289,51.906399,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Torosaurus,-112.9608,51.912601,not reported,terrestrial,Maastrichtian,0
152.1,145.0,Kentrosaurus,39.231956,-9.713026,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.237904,-9.696419,sandstone,marginal marine,Tithonian,0
152.1,145.0,Kentrosaurus,39.239048,-9.695831,sandstone,marginal marine,Tithonian,0
155.7,150.8,Dysalotosaurus,39.221272,-9.684436,siltstone,channel lag,Kimmeridgian,0
155.7,150.8,Kentrosaurus,39.213799,-9.679919,marl,estuary,Kimmeridgian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.223774,-9.711796,marl,estuary,Tithonian,0
155.7,150.8,Kentrosaurus,39.221272,-9.684436,siltstone,channel lag,Kimmeridgian,0
83.5,70.6,Parasaurolophus,-108.088402,36.103901,siliciclastic,terrestrial,Campanian,0
157.3,145.0,Nanosaurus,-111.270554,38.731667,siltstone,channel,Tithonian,0
157.3,145.0,Camptosaurus,-111.270554,38.731667,siltstone,channel,Tithonian,0
83.5,70.6,Parasaurolophus,-108.083336,36.5,conglomerate,terrestrial,Campanian,0
129.4,125.0,Osmakasaurus,-103.390999,43.441601,not reported,terrestrial,Barremian,0
129.4,125.0,Osmakasaurus,-103.336945,43.508888,not reported,terrestrial,Barremian,0
129.4,125.0,Hoplitosaurus,-103.336945,43.508888,not reported,terrestrial,Barremian,0
109.0,93.5,Tenontosaurus,-109.685501,46.337502,claystone,terrestrial,Albian,0
122.46,112.03,Tenontosaurus,-76.78791,39.169537,mudstone,terrestrial,Aptian,0
164.7,161.2,Sarcolestes,-0.241701,52.552071,not reported,marine,Oxfordian,0
163.5,157.3,Lexovisaurus,-1.5,54.0,sandstone,marine,Oxfordian,0
150.8,145.0,Dracopelta,-9.415289,39.056244,sandstone,fluvial-deltaic,Tithonian,0
155.7,150.8,Dacentrurus,0.0939,49.5634,lime mudstone,marine,Kimmeridgian,0
155.7,150.8,Dacentrurus,-1.795,51.551666,claystone,marine,Kimmeridgian,0
164.7,161.2,Loricatosaurus,-0.1667,49.133301,marl,marine,Oxfordian,0
155.7,150.8,Dacentrurus,0.096414,49.566082,claystone,marine,Kimmeridgian,0
164.7,161.2,Sarcolestes,-0.084,52.334999,not reported,marine,Oxfordian,0
72.1,66.0,Pachycephalosaurus,-106.198402,47.876701,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Pachycephalosaurus,-104.952904,45.755199,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Pachycephalosaurus,-101.480698,45.668301,not reported,terrestrial,Maastrichtian,0
83.5,70.6,Stegoceras,-110.291,50.4077,not reported,terrestrial,Campanian,0
150.8,145.0,Dryosaurus,-109.300552,40.441387,sandstone,coarse channel fill,Tithonian,0
150.8,145.0,Dryosaurus,-109.300552,40.441387,sandstone,coarse channel fill,Tithonian,0
157.3,145.0,Nanosaurus,-106.00222,41.893055,mudstone,fluvial-lacustrine,Tithonian,0
83.5,70.6,Rhabdodon,3.61,43.4925,claystone,estuary,Campanian,0
83.5,70.6,Struthiosaurus,3.61,43.4925,claystone,estuary,Campanian,0
83.5,70.6,Thescelosaurus,-111.531418,50.75544,sandstone,crevasse splay,Campanian,0
83.5,70.6,Thescelosaurus,-111.321968,50.82914,sandstone,crevasse splay,Campanian,0
83.5,70.6,Thescelosaurus,-111.523872,50.765007,sandstone,crevasse splay,Campanian,0
132.9,129.4,Iguanodon,-3.9833,47.983299,limestone,open shallow subtidal,Hauterivian,0
83.5,70.6,Thescelosaurus,-111.474724,50.750278,sandstone,crevasse splay,Campanian,0
83.5,70.6,Prenocephale,-108.084167,36.343887,not reported,terrestrial,Campanian,0
83.5,70.6,Orodromeus,-112.664299,47.8214,carbonate,terrestrial,Campanian,0
152.1,145.0,Mymoorapelta,-108.476669,38.853611,sandstone,channel,Tithonian,0
152.1,145.0,Stegosaurus,-105.231598,38.547501,mudstone,dry floodplain,Tithonian,0
157.3,145.0,Camptosaurus,-105.231598,38.547501,not reported,dry floodplain,Tithonian,0
155.7,150.8,Dryosaurus,-105.2202,38.533501,mudstone,lacustrine,Kimmeridgian,0
155.7,145.0,Stegosaurus,-105.212502,38.541,mudstone,wet floodplain,Tithonian,0
152.1,145.0,Dryosaurus,-105.212502,38.541,mudstone,pond,Tithonian,0
152.1,145.0,Stegosaurus,-105.212502,38.541,mudstone,pond,Tithonian,0
157.3,145.0,Stegosaurus,-105.193703,38.544998,not reported,terrestrial,Tithonian,0
152.1,145.0,Nanosaurus,-105.231598,38.546501,mudstone,terrestrial,Tithonian,0
152.1,145.0,Nanosaurus,-105.231598,38.547501,sandstone,channel,Tithonian,0
157.3,152.1,Stegosaurus,-105.210602,38.5168,mudstone,terrestrial,Kimmeridgian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,channel,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.235428,-9.714555,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.228508,-9.708957,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,siltstone,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
152.1,145.0,Kentrosaurus,39.251282,-9.656345,sandstone,marginal marine,Tithonian,0
155.7,145.0,Kentrosaurus,39.22842,-9.704556,marl,estuary,Tithonian,0
163.5,157.3,Kentrosaurus,39.22842,-9.704556,marl,estuary,Oxfordian,0
70.6,66.0,Triceratops,-104.533333,43.183334,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.533333,43.183334,not reported,terrestrial,Maastrichtian,0
83.5,70.6,Stegoceras,-110.583298,48.9333,not reported,terrestrial,Campanian,0
83.5,70.6,Euoplocephalus,-110.583298,48.9333,not reported,terrestrial,Campanian,0
157.3,145.0,Miragaia,-106.687599,42.552223,not reported,terrestrial,Tithonian,0
70.6,66.0,Triceratops,-111.830559,37.579166,not reported,terrestrial,Maastrichtian,0
83.5,70.6,Stegoceras,-111.099998,50.400002,not reported,terrestrial,Campanian,0
83.5,70.6,Stegoceras,-111.616669,50.688,not reported,terrestrial,Campanian,0
83.5,70.6,Stegoceras,-109.378006,47.775654,not reported,terrestrial,Campanian,0
70.6,66.0,Thescelosaurus,-106.3134,47.565201,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Parksosaurus,-111.800003,50.900002,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-104.570831,43.272221,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-112.993599,50.870098,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-108.460197,49.3601,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-106.188797,47.93972,not reported,terrestrial,Maastrichtian,0
83.5,70.6,Mochlodon,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Zalmoxes,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Struthiosaurus,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Struthiosaurus,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Struthiosaurus,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Struthiosaurus,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Zalmoxes,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Struthiosaurus,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Rhabdodon,16.24,47.82,coal,estuary,Campanian,0
83.5,70.6,Rhabdodon,16.24,47.82,coal,estuary,Campanian,0
86.3,83.6,Hungarosaurus,17.6,47.216702,claystone,crevasse splay,Santonian,0
83.5,70.6,Hadrosaurus,-75.028053,39.909443,marl,estuary,Campanian,0
201.3,190.8,Lycorhinus,28.616667,-28.5,not reported,terrestrial,Sinemurian,0
83.5,66.0,Lapampasaurus,-67.816666,-38.033333,sandstone,fluvial,Campanian,0
85.8,83.5,Kritosaurus,-111.436096,49.083698,not reported,terrestrial,Santonian,0
72.1,66.0,Edmontosaurus,-105.3992,48.063099,not reported,terrestrial,Maastrichtian,0
83.5,70.6,Saurolophus,-107.887901,36.183899,not reported,terrestrial,Campanian,0
83.5,70.6,Parasaurolophus,-108.261299,36.3713,not reported,terrestrial,Campanian,0
72.1,66.0,Pachycephalosaurus,-103.897903,46.348499,sandstone,channel lag,Maastrichtian,0
72.1,66.0,Pachycephalosaurus,-106.366699,47.666698,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Pachycephalosaurus,-106.916702,47.533298,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Pachycephalosaurus,-104.833298,45.849998,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Pachycephalosaurus,-106.455559,47.96389,sandstone,terrestrial,Maastrichtian,0
83.5,70.6,Rhabdodon,5.719722,43.431667,sandstone,fluvial-lacustrine,Campanian,0
70.6,66.0,Rhabdodon,2.2,42.9137,marl,fluvial,Maastrichtian,0
83.5,66.0,Rhabdodon,2.95,43.349998,claystone,floodplain,Campanian,0
83.5,70.6,Bactrosaurus,112.183334,43.741669,not reported,fluvial-lacustrine,Campanian,0
83.5,70.6,Spheroolithus,112.427498,43.83139,claystone,fluvial-lacustrine,Campanian,0
83.5,70.6,Agujaceratops,-103.203613,29.134722,claystone,interdistributary bay,Campanian,0
83.5,70.6,Gilmoreosaurus,111.929169,43.772221,not reported,terrestrial,Campanian,0
72.1,66.0,Triceratops,-106.161316,47.839645,not reported,terrestrial,Maastrichtian,0
89.3,85.8,Niobrarasaurus,-100.214104,38.748001,chalk,marine,Coniacian,0
85.8,83.5,Niobrarasaurus,-100.2799,38.68,not reported,marine,Santonian,0
70.6,66.0,Thescelosaurus,-104.566704,43.150002,shale,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-107.099998,47.549999,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-106.400002,47.516701,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-106.400002,47.516701,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-106.400002,47.516701,sandstone,terrestrial,Maastrichtian,0
83.5,70.6,Stegoceras,-110.583298,48.9333,not reported,terrestrial,Campanian,0
83.5,70.6,Euoplocephalus,-110.583298,48.9333,not reported,terrestrial,Campanian,0
83.5,70.6,Edmontonia,-110.583298,48.9333,not reported,terrestrial,Campanian,0
70.6,66.0,Pachycephalosaurus,-106.383301,47.599998,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-106.383301,47.599998,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-106.916702,47.533298,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Edmontonia,-106.916702,47.0667,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-106.916702,47.0667,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.637001,43.116329,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Pachycephalosaurus,-104.637001,43.116329,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Edmontosaurus,-104.637001,43.116329,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Ankylosaurus,-104.637001,43.116329,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-106.266701,47.599998,sandstone,coarse channel fill,Maastrichtian,0
70.6,66.0,Hypacrosaurus,-113.005402,51.906399,sandstone,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-107.050003,47.516701,sandstone,coarse channel fill,Maastrichtian,0
70.6,66.0,Triceratops,-106.883301,47.533298,sandstone,terrestrial,Maastrichtian,0
83.5,66.0,Patagopelta,-67.491791,-39.29097,sandstone,fluvial,Campanian,0
93.5,89.3,Anabisetia,-69.15123,-39.07045,siltstone,channel,Turonian,0
93.5,89.3,Anabisetia,-69.15123,-39.07045,mudstone,floodplain,Turonian,0
70.6,66.0,Triceratops,-106.099998,47.799999,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-106.183296,47.616699,not reported,channel lag,Maastrichtian,0
83.5,70.6,Euoplocephalus,-111.099998,50.400002,not reported,terrestrial,Campanian,0
155.7,150.8,Dacentrurus,-9.086667,39.498055,lignite,terrestrial,Kimmeridgian,0
155.7,145.0,Dacentrurus,-9.213611,39.453056,claystone,terrestrial,Tithonian,0
155.7,150.8,Dacentrurus,-9.328531,39.373161,sandstone,terrestrial,Kimmeridgian,0
83.6,66.0,Hypacrosaurus,-112.911301,51.957401,not reported,terrestrial,Campanian,0
70.6,66.0,Edmontosaurus,-112.911301,51.651798,not reported,terrestrial,Maastrichtian,0
83.5,70.6,Lambeosaurus,-111.556114,50.73,not reported,terrestrial,Campanian,0
83.6,72.1,Lambeosaurus,-111.488899,50.793301,not reported,terrestrial,Campanian,0
83.5,70.6,Lambeosaurus,-111.474808,50.74625,sandstone,channel,Campanian,0
70.6,66.0,Edmontosaurus,-104.531403,43.341301,not reported,terrestrial,Maastrichtian,0
130.0,125.45,Iguanodon,-9.214722,38.423889,sandstone,lagoonal,Barremian,0
150.8,145.0,Draconyx,-9.334167,39.283611,siltstone,terrestrial,Tithonian,0
155.7,145.0,Draconyx,-9.333333,39.283333,not reported,terrestrial,Tithonian,0
125.0,113.0,Psittacosaurus,106.98333,41.5,sandstone,terrestrial,Aptian,0
125.0,113.0,Sauroplites,106.98333,41.5,sandstone,terrestrial,Aptian,0
83.5,70.6,Spheroolithus,112.183334,43.733334,not reported,fluvial-lacustrine,Campanian,0
83.5,70.6,Bactrosaurus,112.183334,43.741669,not reported,fluvial-lacustrine,Campanian,0
139.8,132.9,Dakotadon,-103.621002,44.474701,not reported,terrestrial,Valanginian,0
155.7,145.0,Dryosaurus,-108.397202,38.583099,sandstone,channel,Tithonian,0
155.7,145.0,Camptosaurus,-108.397202,38.583099,sandstone,channel,Tithonian,0
155.7,145.0,Stegosaurus,-108.397202,38.583099,sandstone,channel,Tithonian,0
70.6,66.0,Edmontosaurus,-106.860558,40.285278,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-105.011108,39.810833,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontonia,-105.019165,39.793888,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.333191,40.66996,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Torosaurus,-105.183609,39.844723,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Ceratopsipes,-105.223587,39.745705,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Pachycephalosaurus,-105.036667,39.836666,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Edmontonia,-105.036667,39.836666,not reported,terrestrial,Maastrichtian,0
155.7,145.0,Stegosaurus,-102.824997,36.897499,claystone,wet floodplain,Tithonian,0
155.7,145.0,Camptosaurus,-102.824997,36.897499,claystone,wet floodplain,Tithonian,0
155.7,145.0,Stegosaurus,-102.962776,36.903057,mudstone,wet floodplain,Tithonian,0
155.7,145.0,Camptosaurus,-102.962776,36.903057,mudstone,wet floodplain,Tithonian,0
155.7,145.0,Camptosaurus,-102.962776,36.903057,claystone,wet floodplain,Tithonian,0
152.1,145.0,Camptosaurus,-102.962776,36.903057,mudstone,terrestrial,Tithonian,0
155.7,145.0,Stegosaurus,-106.291,41.967098,sandstone,terrestrial,Tithonian,0
155.7,145.0,Gargoyleosaurus,-106.291,41.967098,sandstone,terrestrial,Tithonian,0
155.7,145.0,Dryosaurus,-106.291,41.967098,sandstone,terrestrial,Tithonian,0
155.7,145.0,Camptosaurus,-106.291,41.967098,sandstone,terrestrial,Tithonian,0
157.3,152.1,Hesperosaurus,-106.138054,41.980556,sandstone,channel,Kimmeridgian,0
157.3,145.0,Dryosaurus,-106.048615,42.017776,sandstone,coarse channel fill,Tithonian,0
125.0,113.0,Sauropelta,-109.736702,38.759998,not reported,terrestrial,Aptian,0
157.3,145.0,Camptosaurus,-108.397202,38.583099,mudstone,channel,Tithonian,0
157.3,145.0,Stegosaurus,-110.367203,39.014301,mudstone,wet floodplain,Tithonian,0
157.3,145.0,Stegosaurus,-106.00222,41.893055,mudstone,wet floodplain,Tithonian,0
157.3,145.0,Stegosaurus,-106.00222,41.893055,claystone,terrestrial,Tithonian,0
152.1,145.0,Nanosaurus,-105.963402,41.9077,not reported,terrestrial,Tithonian,0
157.3,145.0,Nanosaurus,-104.734703,44.458099,mudstone,pond,Tithonian,0
157.3,145.0,Nanosaurus,-104.734703,44.458099,mudstone,pond,Tithonian,0
157.3,145.0,Nanosaurus,-104.734703,44.458099,mudstone,pond,Tithonian,0
157.3,145.0,Nanosaurus,-104.734703,44.458099,mudstone,pond,Tithonian,0
122.46,100.5,Stegosaurus,85.792046,46.043884,mudstone,lacustrine,Albian,0
122.46,100.5,Stegosaurus,85.666664,46.099998,mudstone,terrestrial,Albian,0
70.6,66.0,Triceratops,-101.199997,45.750278,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-103.182999,44.998001,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Thescelosaurus,-104.570831,43.272221,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-105.238609,42.648609,not reported,terrestrial,Maastrichtian,0
70.6,66.0,Triceratops,-104.603691,43.27409,not reported,terrestrial,Maastrichtian,0
72.1,66.0,Edmontosaurus,-106.698196,47.637699,sandstone,terrestrial,Maastrichtian,0
83.5,70.6,Rhabdodon,-4.3167,41.083302,siliciclastic,delta plain,Campanian,0
125.0,109.0,Tenontosaurus,-108.161667,45.441387,claystone,terrestrial,Aptian,0
109.0,93.5,Tenontosaurus,-108.516899,45.485699,claystone,terrestrial,Albian,0
109.0,93.5,Tenontosaurus,-107.855003,44.4944,claystone,terrestrial,Albian,0
109.0,93.5,Sauropelta,-108.014999,44.542801,claystone,terrestrial,Albian,0
125.0,109.0,Tenontosaurus,-108.302002,44.964001,claystone,terrestrial,Aptian,0
125.0,109.0,Tenontosaurus,-108.322403,44.978199,claystone,terrestrial,Aptian,0
130.0,122.46,Psittacosaurus,120.8722,41.601398,siltstone,lacustrine,Barremian,0
130.0,122.46,Psittacosaurus,120.8722,41.601398,siltstone,lacustrine,Barremian,0
130.0,122.46,Psittacosaurus,120.8722,41.601398,siltstone,lacustrine,Barremian,0
109.0,93.5,Tenontosaurus,-108.079597,45.438999,claystone,terrestrial,Albian,0
109.0,93.5,Sauropelta,-108.079597,45.438999,claystone,terrestrial,Albian,0
109.0,93.5,Sauropelta,-108.079597,45.4244,claystone,terrestrial,Albian,0
109.0,93.5,Tenontosaurus,-108.079597,45.4244,claystone,terrestrial,Albian,0
109.0,93.5,Tenontosaurus,-108.203201,45.409698,claystone,terrestrial,Albian,0
109.0,93.5,Sauropelta,-108.182602,45.4244,claystone,terrestrial,Albian,0
109.0,93.5,Tenontosaurus,-108.223801,45.3951,claystone,terrestrial,Albian,0
109.0,93.5,Tenontosaurus,-108.203201,45.380501,claystone,terrestrial,Albian,0
109.0,93.5,Tenontosaurus,-108.2444,45.380501,claystone,terrestrial,Albian,0
113.0,100.5,Tenontosaurus,-108.709999,45.124199,claystone,terrestrial,Albian,0
113.0,100.5,Sauropelta,-108.709999,45.124199,claystone,terrestrial,Albian,0
113.0,100.5,Tenontosaurus,-108.7304,45.153,claystone,terrestrial,Albian,0
113.0,100.5,Tenontosaurus,-108.811302,45.197399,claystone,terrestrial,Albian,0
113.0,100.5,Tenontosaurus,-107.693703,43.190498,claystone,terrestrial,Albian,0
113.0,100.5,Tenontosaurus,-108.811798,45.3559,claystone,terrestrial,Albian,0
